id,kategori,zorluk,soru_kisa,dogru_sik,jev_secimi,guven,sorunlu
f305e24f-6ba3-4f85-a8fd-da8fffde212c,teknoloji,4,'Kaynak kısıtı' (rate limit) neyi engeller?,Aşırı istek yapılmasını,Aşırı istek yapılmasını,0.570,0
f306840e-a389-4d17-b48f-136f32dc8df0,genel_kultur,2,Hangi ülkenin kıtası ile adı aynıdır?,Avustralya,Avustralya,0.360,0
f3088f81-d3c9-4a20-828f-432cfa835594,bilim,4,Adı Latincede 'gezgin' anlamına gelen ve beyinden karın boşluğuna kadar uzanan kafa siniri,Vagus siniri,Vagus siniri,0.450,0
f3118eba-7687-4bf6-9871-37718dd342da,muzik,4,Orkestra provasında 'genel prova' ne demektir?,Konser koşullarında son prova,Konser koşullarında son prova,0.520,0
f31c0153-ed23-45bd-b702-19aa3d6bfefc,edebiyat,1,Betimleme neyi anlatır?,Görüntüyü sözle canlandırmayı,Görüntüyü sözle canlandırmayı,0.660,0
f31fc661-e519-436e-b5ec-5dc47415f9c1,sinema,3,'Sinema tarihi' yazımında 'dönemleme' ne işe yarar?,Gelişimi evrelere ayırmaya,Gelişimi evrelere ayırmaya,0.830,1
f323d759-d94f-4fad-b665-ed3d3c10e08c,muzik,2,Metronom neyi belirler?,Tempoyu,Sesi,0.100,0
f3253ba7-7ce3-44ed-ba7c-30a1a781d62d,cografya,3,Ürdün'ün başkenti hangisidir?,Amman,Amman,0.910,1
f333c2cd-a990-48e5-94b3-a2d61f88c09e,sinema,2,Pixar'ın 'WALL-E' filminde WALL-E'nin Dünya'daki tek arkadaşı olan canlı hangisidir?,Hamamböceği,Ateşböceği,0.270,0
f3353033-a8e2-44eb-8549-bf570d9dd460,bilim,2,Işığın bir prizmadan geçince renklere ayrılmasına ne denir?,Dispersiyon (ayrışma),Dispersiyon (ayrışma),0.500,0
f345a797-211d-4229-bc9d-3ee3d2966593,tarih,4,İzmir İktisat Kongresi hangi yılda toplanmıştır?,1923,1923,0.780,0
f35047da-4dcf-4ba1-ba4f-27e9c8f4e1f8,bilim,3,Plüton'u 1930'da keşfeden gökbilimci kimdir?,Clyde Tombaugh,Clyde Tombaugh,0.740,0
f347f29f-20bf-4dd8-88de-b3ba57ce89e7,teknoloji,2,"Alan adı uzantısı "".org"" genelde neyi çağrıştırır?",Kâr amacı gütmeyen kuruluş,Kâr amacı gütmeyen kuruluş,0.400,0
f35fd58f-8395-4c82-9069-00bf0af1880d,sinema,3,Bir film karesinin saniyedeki sayısına ne ad verilir?,Kare hızı,Kare hızı,0.400,0
f36379df-e403-4f1a-9f3b-01d1128e0f3f,muzik,5,1960'lar ve 70'lerde New York salsasının simgesi olan plak şirketi hangisidir?,Fania,Motown,0.060,0
f36beae2-f808-4f45-8ad7-ebab949ecf70,teknoloji,2,Bir görüntüyü oluşturan en küçük noktaya ne ad verilir?,Piksel,Bit,0.080,0
f371b454-3659-4e77-af69-4fb00636ed0b,sanat,5,İdil Biret hangi enstrümanın virtüözüdür?,Piyano,Piyano,0.480,0
f380c610-b428-4dc5-b81c-e97a3d180599,tarih,3,Çaldıran Savaşı hangi devletle yapılmıştır?,Safeviler,Venedik,0.250,0
f37eb824-6dd7-46a8-8eef-68963cc4c090,spor,3,Melbourne'deki Rod Laver Arena hangi tenis turnuvasının ana kortudur?,Avustralya Açık,Fransa Açık,0.300,0
f38d1646-7809-4abd-9b7d-bf947cb4571a,genel_kultur,3,Kaz Dağları hangi iller arasındadır?,Balıkesir-Çanakkale,İzmir-Manisa,0.220,0
f384ac7e-ba09-4d2d-bfef-9172b707ae17,teknoloji,4,GPS konum belirlemede kaç uydu sinyali yeterlidir?,En az dört,Bir,0.290,0
f392f56e-2fd7-48c6-8c05-fae99a309800,muzik,4,"İki telli, yayla çalınan geleneksel Çin çalgısı hangisidir?",Erhu,Erhu,0.380,0
f3939e97-b497-4069-a369-e2400158b1a2,edebiyat,5,'Kırmızı Pazartesi' romanının yazarı kimdir?,Gabriel García Márquez,Gabriel García Márquez,0.760,0
f398b770-384b-4ed7-b0e7-b8434c62728f,sinema,4,'Yürütücü yapımcı' genelde neyle ilgilenir?,Finansman ve üst düzey kararlarla,Finansman ve üst düzey kararlarla,0.400,0
f39c828c-9be6-4924-bb31-bb7c1a03b3d9,genel_kultur,3,Vestfalya Antlaşması hangi savaşı sona erdirmiştir?,Otuz Yıl Savaşları,Yüz Yıl Savaşları,0.250,0
f39de106-a805-4624-8a26-ed107dc75298,tarih,2,Coğrafi Keşifleri hızlandıran teknik gelişme nedir?,Pusula ve gemicilik bilgisi,Buhar makinesi,0.270,0
f3a212da-9aa5-4f55-b934-6d9220476e4e,cografya,4,Gülek Boğazı hangi dağ sisteminde yer alır?,Toroslar,Kaçkarlar,0.330,0
f3ae89d4-4f04-47e4-aaaa-19417229e736,muzik,4,"Robert Schumann'ın, kendisi de ünlü bir piyanist ve besteci olan eşinin kızlık adı nedir?",Clara Wieck,Clara Wieck,0.650,0
f3aeebff-1c72-4afb-9694-c0f098b1d040,sinema,4,Hitchcock'un 'Rebecca' filminde Manderley malikânesinin ürkütücü kâhya kadını kimdir?,Mrs. Danvers,Mrs. Danvers,0.530,0
f3b88c09-78e6-4c05-a9d7-b1ba800a8ca5,genel_kultur,2,İltica hakkı neyi ifade eder?,Zulümden kaçana sığınma hakkı,Zulümden kaçana sığınma hakkı,0.850,1
f3b1cde9-ae50-4022-8cb4-e1e0b0b63ed8,tarih,2,'Zehirli gaz kullanımı' hangi savaşta yaygınlaştı?,Birinci Dünya Savaşı,Kırım,0.290,0
f3d68791-b654-4210-9898-42212603d2f4,teknoloji,4,"Robert Griesemer, Rob Pike ve Ken Thompson'ın tasarladığı Go programlama dili hangi şirket",Google,Google,0.590,0
f3eca545-9693-4a97-98f3-8746b7b75e28,tarih,3,Talas Savaşı'nın kültürel sonucu nedir?,Kâğıdın Batı'ya yayılması,Matbaanın kurulması,0.210,0
f3f4b453-6cee-499c-a8b1-5db26ba0b80a,sinema,4,'Leitmotif' film müziğinde ne yapar?,Karaktere özgü ezgi verir,Karaktere özgü ezgi verir,0.740,0
f3f5688f-38f7-43a0-822f-ff3f0e535649,bilim,2,Kanın pıhtılaşmasını sağlayan hücre parçacığı nedir?,Trombosit,Alyuvar,0.150,0
f3fd5671-e503-460d-84d1-f54a634379dc,tarih,2,Haçlı Seferleri'nin temel hedefi hangi şehirdi?,Kudüs,Kudüs,0.610,0
f414fb2e-1419-4f99-bce7-c8921bda4186,sanat,3,'Patina' metal yüzeyde ne oluşturur?,Zamanla oluşan renk katmanı,Zamanla oluşan renk katmanı,0.720,0
f41d82c7-b9a6-447e-a0fd-c31db72556e2,teknoloji,4,'Kapasite planlaması' neyi öngörür?,Gelecekteki kaynak ihtiyacını,Lisansı,0.310,0
f420a86b-e574-40ca-a797-4ab52b8118db,tarih,3,Kanuni döneminde hazırlanan kanunlara ne denir?,Kanunname,Ferman,0.210,0
f42af7dd-2dd2-4f54-97c8-cef140c08f2b,edebiyat,1,'Yüzüklerin Efendisi' kime aittir?,Tolkien,Rowling,0.340,0
f4317b18-c3d8-468f-86b3-75b42abe2aa1,sanat,4,"Türk sinemasının ""Sultan""ı olarak anılan oyuncu kimdir?",Türkan Şoray,Türkan Şoray,0.750,0
f43680a8-11d8-439a-a668-ffe68cd21916,cografya,2,Afrika'da geniş otlaklara ne denir?,Savan,Maki,0.250,0
f4398d74-9a73-4906-b659-7aac6fd8e59a,cografya,4,Adana'nın sanayisinde öne çıkan alan nedir?,Tekstil ve gıda,Kömür,0.280,0
f443368d-09a0-4942-95f6-51c8484d39d1,sanat,4,'Minimum müdahale' ilkesi neyi savunur?,Gereken en az işlemi,Gereken en az işlemi,0.800,0
f4434566-af77-483d-8cf7-a01e25d2379e,genel_kultur,2,Aztek uygarlığı hangi bölgede yaşamıştır?,Meksika,Hindistan,0.090,0
f4652e42-b4d9-4e02-8f64-dbe799bf1bd0,edebiyat,4,'Kuyucaklı Yusuf' kime aittir?,Sabahattin Ali,Sabahattin Ali,0.360,0
f4493a92-70fd-4ce4-85ff-ff28fb652956,muzik,4,Müzikte 'kadans' neyi belirtir?,Ezgisel cümlenin sonlanışını,Ezgisel cümlenin sonlanışını,0.570,0
f47a0012-2221-47ca-a465-e84dfc0db7a4,muzik,5,"1607 tarihli, bugün de sahnelenen ilk büyük operalardan 'L'Orfeo'nun bestecisi kimdir?",Claudio Monteverdi,Claudio Monteverdi,0.740,0
f49d733b-e210-4c4b-a163-747116689fc1,bilim,3,'Gerilim' neyi ifade eder?,Potansiyel farkını,Direnci,0.260,0
f4ac192a-31d5-4523-8cad-f202dd6c7428,muzik,3,Michael Jackson'ın 'Thriller' albümünün yapımcısı kimdir?,Quincy Jones,Quincy Jones,0.570,0
f4be2f43-7616-4f2b-8e7d-38bd33493d5b,edebiyat,3,Tolkien'in 'Hobbit' romanında Yalnız Dağ'daki hazineyi koruyan ejderhanın adı nedir?,Smaug,Smaug,0.880,1
f4b07c08-9c77-413b-85f0-0cc5b29b27e5,genel_kultur,1,İlk yardımda kanamayı durdurmak için ne yapılır?,Baskı uygulanır,Isıtılır,0.170,0
f4c0d532-30c4-4a94-8ffb-ab9ccb5514e1,genel_kultur,2,Bir karat hangi alanda kullanılır?,Değerli taş ve altın,Değerli taş ve altın,0.610,0
f4c37de5-290a-42f6-939a-a70c6e4a5073,sanat,2,'Fırınlama' seramikte ne yapar?,Kili sertleştirir,Kili sertleştirir,0.380,0
f4d0358e-9e51-4f76-b6ca-c92298a2dcd4,bilim,3,'Yarı iletken' neyi mümkün kılar?,Elektronik devre elemanlarını,Yalıtımı,0.210,0
f4dbf87a-3f42-4ef5-8021-8300b34afe56,cografya,3,Marianas Çukuru hangi okyanustadır?,Pasifik,Pasifik,0.670,0
f4e2a1ed-dedd-4804-b6dd-50c62a757498,cografya,3,Kırsal yerleşmelerde toplu yerleşme hangi koşulda görülür?,Su kaynağının sınırlı olduğu yerlerde,Su kaynağının sınırlı olduğu yerlerde,0.620,0
f4eda11f-1925-43fb-b3b5-7b4d1c3440f8,tarih,4,Osmanlı'da adalet işlerinden sorumlu divan üyesi kimdir?,Kazasker,Vezir,0.130,0
f4f5fe44-3d76-4761-9b91-70a7f3585828,genel_kultur,2,Gece ile gündüzün eşit olduğu tarihlere ne denir?,Ekinoks,Tutulma,0.220,0
f4f51b79-e2f9-4036-be06-26b8e50d5ae3,bilim,3,"Periyodik tabloda ""Au"" simgesi hangi elementi gösterir?",Altın,Altın,0.490,0
f4fae9f8-c0a2-47dd-96ee-cbedb85d6b4c,cografya,3,Alüminyum hangi cevherden elde edilir?,Boksit,Hematit,0.160,0
f4feb464-21fd-4b3e-913b-c788341bd854,edebiyat,3,"""Gel, gel, ne olursan ol yine gel"" çağrısı kime atfedilir?",Mevlana,Mevlana,0.400,0
f5068789-d562-4bbf-af23-6dd76f8aee06,tarih,3,'Ansiklopedi' projesini yürüten düşünür kimdir?,Diderot,Voltaire,0.170,0
f5070652-4794-49a0-89b8-b4551294b688,muzik,5,Viyana Yeni Yıl Konseri'nin geleneksel kapanış parçası 'Radetzky Marşı'nın bestecisi kimdi,Johann Strauss I,Johann Strauss II,0.020,0
f5087292-99ec-4b05-ba46-6fa6b16943d4,tarih,3,Talas Savaşı hangi iki güç arasında olmuştur?,Araplar ve Çinliler,Roma ve Kartaca,0.140,0
f50891b3-cd1e-4a83-a31b-8ad8b9716732,bilim,4,Bir parsek yaklaşık kaç ışık yılına eşittir?,"3,26","9,46",0.210,0
f515f627-a170-45f6-8aa3-9fb1838f882f,sanat,1,'Peyzaj' resmi neyi konu alır?,Doğa görünümünü,Portreyi,0.310,0
f5189805-6aa5-4445-82e3-b642eea11156,muzik,2,Hip hop kültüründe müzikle birlikte anılan öğe nedir?,Rap ve DJ'lik,Rap ve DJ'lik,0.370,0
f518ce8f-5949-4516-be7f-f104588dcf2a,sanat,5,Goya'nın 'Oğlunu Yiyen Satürn'ü de içeren 'Kara Tablolar' dizisi ilk olarak nereye yapılmı,Evinin duvarlarına,Kilise tavanına,0.260,0
f51f7583-67d2-4297-b2c9-90a20bc4f9d6,teknoloji,5,'Asenkron programlama' neyi çözer?,Beklerken engellenmeyi,Bellek sızıntısını,0.200,0
f52219c0-25d7-485d-b32e-7ca4db75a9c9,muzik,3,"Nefesli çalgılarda ""kamış"" ne işe yarar?",Titreşerek ses üretmek,Titreşerek ses üretmek,0.950,1
f528b587-2115-43ab-8e18-40d7f3918e20,cografya,4,Sakarya'nın tarımında öne çıkan ürün nedir?,Fındık ve mısır,Fındık ve mısır,0.330,0
f5257876-e6a7-4e65-8266-497bad1f16fd,tarih,3,Truva kazılarını yapan ünlü kişi kimdir?,Schliemann,Champollion,0.220,0
f538a622-ec25-4853-bf46-19e7943a7823,muzik,5,Operet operadan hangi yönüyle ayrılır?,Daha hafif konulu olması,Sessiz olması,0.200,0
f53a9861-c262-431b-a062-27e21cff7de2,cografya,2,Yükseklik arttıkça atmosfer basıncı nasıl değişir?,Azalır,Değişmez,0.040,0
f53ae9c7-514e-44f2-a2a3-b83abe36bc87,muzik,3,Bir eserde 'anahtar donanımı' neyi gösterir?,Eserin tonundaki diyez veya bemolleri,Eserin tonundaki diyez veya bemolleri,0.760,0
f53d3bff-231f-4902-a473-aa402344756c,muzik,1,'Konser programı' neyi bildirir?,Çalınacak eserleri ve sırayı,Çalınacak eserleri ve sırayı,0.850,1
f551b869-edc4-49ef-801f-29434b4f7345,spor,4,Kriket oyununda vuruş yapan oyuncuya ne denir?,Batsman,Wicket,0.240,0
f548fea8-3b35-4839-9f6d-197218845099,sinema,1,'Toy Story' filmini üreten animasyon stüdyosu hangisidir?,Pixar,Disney (2B),0.340,0
f551bd82-a050-41c8-98e8-892027af0cf6,spor,4,Rugby'de 1879'dan beri verilen Calcutta Kupası hangi iki ülke arasında oynanır?,İngiltere ve İskoçya,İngiltere ve İskoçya,0.450,0
f55c0f9b-bd36-4f1e-a66a-8b553b30ff53,tarih,4,1077'de papadan af dilemek için Kanossa Şatosu'na giden imparator kimdir?,IV. Heinrich,IV. Heinrich,0.550,0
f55e147f-e844-4244-892b-8601b2d1fe51,teknoloji,5,2008'de piyasaya çıkan ilk Android akıllı telefon hangisidir?,HTC Dream,HTC Dream,0.580,0
f55fb934-3750-470c-a719-1a827df63520,tarih,4,Charles Lindbergh 1927'de Atlantik'i tek başına ve aralıksız geçtiği uçağına hangi adı ver,Spirit of St. Louis,Spirit of St. Louis,0.960,1
f564b68b-6763-493c-a179-dff002f70799,cografya,4,Çoruh Nehri hangi ülke üzerinden denize ulaşır?,Gürcistan,Azerbaycan,0.080,0
f577da0a-ffef-4769-a0b4-62ede5c244f8,edebiyat,2,Oğuz Kağan Destanı hangi kültüre aittir?,Türk,Türk,0.720,0
f57309e8-5e6a-4dbc-b440-61d89fce944e,edebiyat,4,'Türk'ün Ateşle İmtihanı' kimin anılarıdır?,Halide Edip Adıvar,Halide Edip Adıvar,0.590,0
f5688a6b-4309-40d0-9d46-790c775738d1,bilim,2,Dünya atmosferinde hacimce en bol bulunan ikinci gaz hangisidir?,Oksijen,Oksijen,0.530,0
f57d6c0a-4e02-4e53-8842-2de7a8f13bec,bilim,3,Dev yanardağ Olympus Mons hangi gök cismindedir?,Mars,Ay,0.220,0
f57e810a-1ed5-462a-bdf5-e1bc392e2fd9,teknoloji,5,Sürüm kontrolünde 'merge' işlemi ne yapar?,Farklı dalları birleştirir,Farklı dalları birleştirir,0.950,1
f581ccc4-fb91-42a7-aa55-e3e0842a6f9a,cografya,5,Türkiye'de ilk turfanda sebzeciliğin yapıldığı kıyı hangisidir?,Akdeniz,Marmara,0.120,0
f59a53f1-ccc1-4167-9daa-a837438234f2,bilim,2,Bir atomun kütlesinin çoğu nerede toplanmıştır?,Çekirdekte,Çekirdekte,0.690,0
f5823cf8-b206-4ff6-aa0e-63ef678569a6,edebiyat,5,Machiavelli 'Hükümdar' (Il Principe) adlı eserini kime ithaf etmiştir?,Lorenzo de' Medici,Lorenzo de' Medici,0.700,0
f58c8a61-a802-4af5-be79-aa9747d0ebf3,tarih,3,Alman birliğini sağlayan devlet adamı kimdir?,Bismarck,Bismarck,0.800,0
f5af6cd6-26a8-4b10-86c9-d7fdedc576a0,sanat,4,Roman (Romanesk) mimarinin özelliği nedir?,Kalın duvar ve yuvarlak kemer,Kalın duvar ve yuvarlak kemer,0.480,0
f5b0bbad-7298-4738-b0d9-e489ae8290f0,edebiyat,2,'Odysseia' destanı kimin yolculuğunu anlatır?,Odysseus,Akhilleus,0.260,0
f5b40b80-a674-484c-8db8-2d6b51da5f04,teknoloji,2,PDF formatının amacı nedir?,Belgeyi biçimi bozulmadan taşımak,Belgeyi biçimi bozulmadan taşımak,0.920,1
f5d281cb-b7bc-471b-9839-d64a5fbdd920,tarih,4,Gazneliler'in en ünlü hükümdarı kimdir?,Gazneli Mahmud,Alparslan,0.100,0
f5c87b9e-7cc5-4576-8c7f-fe0ea60b828f,muzik,5,'Anakruz' nedir?,Ölçü öncesi eksik vuruş,Ölçü çizgisi,0.100,0
f5d2ec9d-f4db-48cb-9953-b0eefbcdebba,teknoloji,4,Kuantum bilgisayarın klasikten farkı nedir?,Kübit ile üst üste durum kullanması,Kübit ile üst üste durum kullanması,0.390,0
f5d35384-9f42-4cba-aaf1-ff8d5d10ac09,genel_kultur,1,Futbolda bir maç kaç dakikadır (normal süre)?,90,100,0.110,0
f5d3e038-de8d-4fbf-ba84-6d690e64c275,spor,3,1962'de bir NBA maçında tek başına 100 sayı atan oyuncu kimdir?,Wilt Chamberlain,Wilt Chamberlain,0.570,0
f5d4ef68-dfd9-4e58-9f93-f68fb352d6e3,spor,4,'Kumite' karatede ne demektir?,Serbest dövüş,Selam,0.130,0
f5d55e47-fbe0-4158-88ff-f2a470998423,cografya,4,Türkiye'nin nüfusu en az olan ili hangisidir?,Bayburt,Tunceli,0.170,0
f5d9d92b-5d8b-46cc-81c9-d57e58ac855e,muzik,5,'Rus Beşleri' hangi amaçla bir araya gelmiştir?,Ulusal müzik dili kurmak,Ulusal müzik dili kurmak,0.830,1
f5e35b0e-7f93-4b80-9851-6eb05967ccae,cografya,4,Kızılötesi bantların uzaktan algılamadaki kullanımı nedir?,Bitki sağlığını izlemek,Rüzgâr ölçmek,0.250,0
f5f04c94-67f2-4239-a3c1-9d18af486d82,genel_kultur,3,Parayı ilk kez kullandığı kabul edilen uygarlık hangisidir?,Lidyalılar,Lidyalılar,0.430,0
f60895cb-1219-4e08-a818-73869683bb10,tarih,2,Aztek uygarlığı hangi ülkenin topraklarında kurulmuştur?,Meksika,Meksika,0.320,0
f60fc5e4-094d-4f19-b6a9-8a8ee92efb30,edebiyat,4,Germinal romanının yazarı kimdir?,Emile Zola,Balzac,0.240,0
f61db4aa-76d5-4016-bc4b-23610f672db6,sanat,3,'Serifli yazı karakteri' hangi özelliğe sahiptir?,Uçlarda tırnak,Uçlarda tırnak,0.480,0
f61e4e86-4b9c-423b-90f9-94180417b911,sinema,5,'Ozu' filmlerinde kamera genellikle nasıl konumlanır?,Alçak sabit açıda,Havada,0.290,0
f6238189-5f73-493b-a7be-9d81bc58b411,edebiyat,2,'Öznel anlatım' hangi ögeyi taşır?,Kişisel değerlendirmeyi,Kanıtı,0.050,0
f613c17a-f7dc-4945-8697-7cad1c556664,tarih,2,Kanuni Sultan Süleyman hangi yüzyılda yaşamıştır?,16. yüzyıl,15. yüzyıl,0.240,0
f62d2e31-0010-45c6-abe2-ad5e5adbb555,tarih,5,'Grejuva' (Rum ateşi) neyle ilgilidir?,Deniz savaşında kullanılan yakıcı silah,Deniz savaşında kullanılan yakıcı silah,0.600,0
f62d44c3-19f4-4179-a1cf-73e76eae86e2,teknoloji,5,"Nesne yönelimli tasarımdaki SOLID ilkelerinde ""L"" harfi hangi bilgisayar bilimcinin adını ",Liskov,Lovelace,0.220,0
f6349bb6-ab62-4414-bb6a-6dcaae115033,cografya,3,Fön rüzgârının özelliği nedir?,Dağ yamacından sıcak ve kuru inmesi,Dağ yamacından sıcak ve kuru inmesi,0.930,1
f6398822-c00e-40e9-ace4-3e5b7a935468,tarih,3,'Elhamra Sarayı' hangi kentte bulunur?,Granada,Toledo,0.210,0
f64a2fc5-c00d-4488-beec-2e46d5c138f4,sanat,5,"III. Ahmed'in şehzadelerinin 1720 sünnet şenliğini anlatan, Levni minyatürlü eser hangisid",Surname-i Vehbi,Süleymanname,0.320,0
f64554f7-7a2a-4f85-83a9-7b7e5c512e8f,sinema,3,'Tarihî film'de 'anakronizm' nedir?,Döneme uymayan öğe,Doğru ayrıntı,0.330,0
f652d564-0d4d-4110-bcb0-d7f84fba5d9d,bilim,1,Bir cismin ağırlığı hangi büyüklüğe bağlıdır?,Yerçekimi,Yerçekimi,0.500,0
f656c283-45d9-4bb7-ab33-15c72f63b04e,bilim,2,'Kök hücre'nin özelliği nedir?,Farklı hücrelere dönüşebilmesi,Farklı hücrelere dönüşebilmesi,0.870,1
f66da180-172d-4d3e-af4f-5b3895333e20,edebiyat,4,"""Babalar ve Oğullar"" romanının yazarı kimdir?",Turgenyev,Puşkin,0.050,0
f671efbf-4a55-471c-a369-b5cd97788a83,tarih,5,Yüz Yıl Savaşları'nın son büyük savaşı sayılan 1453 savaşı hangisidir?,Castillon,Castillon,0.740,0
f672d030-0096-4e82-addf-c849aa280130,cografya,3,Ege'de kıyıdan iç kesime doğru yağışın azalmasının nedeni nedir?,Denizellik etkisinin azalması,Denizellik etkisinin azalması,0.540,0
f673d0cc-356f-45cf-95e8-007b11e4a14b,teknoloji,3,HTTP durum kodu 404 neyi bildirir?,Bulunamadı,Bulunamadı,0.560,0
f684b9b5-4de2-44c8-bac9-f3714910d2e4,tarih,3,Dünyanın yedi harikasından günümüze ulaşan tek yapı hangisidir?,Keops Piramidi,Keops Piramidi,0.620,0
f6860f80-fe2e-4b77-8a56-7a347ff5c787,cografya,2,Viyana hangi nehir kıyısındadır?,Tuna,Ren,0.380,0
f68906f7-c498-4ed9-899d-078d3ecf9adf,muzik,3,Romantik dönem bestecilerinden biri kimdir?,Chopin,Bach,0.170,0
f6948177-66a3-44aa-97b8-8c862bad2839,muzik,3,Vals dansı kaç zamanlıdır?,3,3,0.400,0
f6962c61-045b-4d4e-80b2-eb7a6e792cd8,muzik,4,'Adagio' hangi tempoyu tanımlar?,Ağır,Değişken,0.050,0
f6a97b90-0c76-45ba-ae8e-afede18c1c62,sinema,3,"""Kopya"" (print) ne anlama gelir?",Gösterim için çoğaltılan film,Negatif,0.300,0
f6aa2211-226b-46d9-8570-c799e5ad4991,sanat,3,'Barok' üslup neyi öne çıkarır?,Hareket ve görkemi,Hareket ve görkemi,0.460,0
f6ab45b9-425d-4ac0-9bc9-0d40cd2dd604,edebiyat,4,'Mai ve Siyah' romanının yazarı kimdir?,Halit Ziya Uşaklıgil,Halit Ziya Uşaklıgil,0.400,0
f6ae0790-c5dd-41d3-a59c-1daaa29bad4d,tarih,1,Amerikan Bağımsızlık Bildirgesi hangi yıl kabul edilmiştir?,1776,1789,0.260,0
f6b1912a-7101-4781-a267-113985739827,cografya,4,Antiklinal ve senklinal terimleri neyi anlatır?,Kıvrımın tepe ve çukurunu,Fayın iki yanını,0.320,0
f6b41e09-8294-48e4-89d0-89afd5d1f671,cografya,3,Jeotermal enerjinin Türkiye'de en yoğun olduğu bölge hangisidir?,Ege,Marmara,0.170,0
f6b93992-4c09-4208-9848-ad534c551bd6,teknoloji,5,Ağlarda döngüleri önleyen Spanning Tree Protokolü'nü geliştiren mühendis kimdir?,Radia Perlman,Radia Perlman,0.580,0
f6bc5719-ed27-468e-928c-08e8a4e66ae3,sanat,1,'Gölge oyunu' nasıl oluşur?,Perde arkası ışık ve figürlerle,Perde arkası ışık ve figürlerle,0.810,1
f6c6796b-6710-457a-b6f7-a7e45c546f82,spor,3,'Futbol kalesinin' yüksekliği kaç metredir?,2.44,2.44,0.580,0
f6c8026f-8a1a-47a4-a454-63d6a1b58bf8,sinema,4,'L kesme' ses ve görüntüyü nasıl kullanır?,Ses önceki sahneden taşar,Ses önceki sahneden taşar,0.640,0
f6c9147f-6c6c-425f-83b6-15bae51d4ee4,bilim,2,'Kırılma' olayı ne zaman gerçekleşir?,Işık ortam değiştirince,Işık ortam değiştirince,0.430,0
f6e0d35a-a10c-464d-a7b2-37e24f042b16,sinema,3,BAFTA ödülleri hangi ülkenin sinema ödülleridir?,İngiltere,Fransa,0.300,0
f6efd8aa-cdda-496c-8a1d-30398f328dcc,cografya,5,Boğazlar'daki alt akıntı hangi yönde ilerler?,Akdeniz'den Karadeniz'e,Karadeniz'den Akdeniz'e,0.240,0
f6f696ca-b2e9-4e92-abde-1ba0a3d2bfd4,genel_kultur,2,ISO kâğıt boyutlarında A4'ün iki katı büyüklükteki kâğıt hangisidir?,A3,A2,0.180,0
f6fdfcd5-3296-4e16-83c4-61dab658b32c,tarih,3,Lewis ve Clark keşif gezisine rehberlik ve tercümanlık eden Shoshone kadını kimdir?,Sacagawea,Sacagawea,0.620,0
f70eb1fa-5c91-4cb4-98e0-905d1c6ac27d,genel_kultur,2,Psikanalizin kurucusu kimdir?,Freud,Freud,0.550,0
f6ffcc05-fadc-43f9-956a-dee0f7f14237,edebiyat,3,Edebî metinlerde çağrışım gücü yüksek dile ne denir?,Yan anlamlı dil,Terimsel dil,0.350,0
f708c5aa-a4b0-440e-b2e1-ac392227c122,sanat,3,Kolaj tekniği neye dayanır?,Farklı malzemelerin yapıştırılmasına,Farklı malzemelerin yapıştırılmasına,0.510,0
f71420d1-3034-4a1e-aec2-407cf000e3f9,edebiyat,1,'Alice Harikalar Diyarında' kime aittir?,Lewis Carroll,Barrie,0.210,0
f71487e2-d6b7-4fbc-9b27-1221992c64f9,spor,4,Olimpiyatlarda altın madalya kazanan ilk Türk kadın sporcu Nurcan Taylan hangi branştadır?,Halter,Atletizm,0.130,0
f7151070-6490-4735-80bd-dd983028a0c0,genel_kultur,1,Yıldızları inceleyen bilim dalı hangisidir?,Astronomi,Biyoloji,0.380,0
f71ceb51-79ed-4982-a2e0-5baae3e28792,sinema,4,Sinemada kameranın bilerek yana yatırılmasıyla elde edilen eğik kadraja ne ad verilir?,Hollanda açısı,Kuş bakışı,0.300,0
f71da1a5-7dcc-40d4-8c4f-05cedd55aaa3,cografya,2,Aynı anda iki farklı yarım kürede farklı mevsim yaşanmasının nedeni nedir?,Eksen eğikliği ve yıllık hareket,Eksen eğikliği ve yıllık hareket,0.850,1
f7220554-8b7c-461a-b8b6-4444034c03f8,cografya,3,Sanayi Devrimi'nin İngiltere'de başlamasında hangi coğrafi etken rol oynamıştır?,Kömür ve demir yataklarının varlığı,Kömür ve demir yataklarının varlığı,0.750,0
f7208a5e-8129-4e53-9dbd-e8384424a101,cografya,2,Bozkır (step) hangi iklimde görülür?,Karasal,Akdeniz,0.190,0
f72649cc-f954-4793-9311-006d24efec56,cografya,3,Cusco kenti hangi uygarlığın merkeziydi?,İnka,Maya,0.260,0
f72a79a5-9d2b-4554-8f62-8f4750cb238c,sanat,5,Bedri Rahmi Eyüboğlu hangi öğeden beslenir?,Anadolu halk motiflerinden,Anadolu halk motiflerinden,0.880,1
